,Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2
6546,FDJ44,12.3,0.106542886,Fruits and Vegetables,173.2396,OUT045,2002,3139.9128,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
6547,FDY38,12.792854228644284,0.208662546,Dairy,231.83,OUT019,1985,466.06,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
6548,FDC20,10.65,0.024107056,Fruits and Vegetables,56.6272,OUT017,2007,447.4176,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6549,FDF02,16.2,0.104058452,Canned,102.499,OUT017,2007,2063.98,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6550,FDX38,10.5,0.048403392,Dairy,48.2376,OUT018,2009,527.3136,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
6551,FDN50,12.792854228644284,0.026391403,Canned,92.812,OUT027,1985,2609.936,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
6552,FDA07,7.55,0.031007381,Fruits and Vegetables,123.4072,OUT045,2002,2082.6224,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
6553,FDT49,12.792854228644284,0.150672399,Canned,104.728,OUT027,1985,2450.144,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6554,FDA09,13.35,0.149598628,Snack Foods,179.466,OUT049,1999,3775.086,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6555,FDV43,16.0,0.077290355,Fruits and Vegetables,44.5086,OUT017,2007,713.7376,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6556,FDK58,12.792854228644284,0.078758649,Snack Foods,103.0016,OUT019,1985,202.4032,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
6557,FDL22,16.85,0.036359891,Snack Foods,90.7488,OUT013,1987,2263.72,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6558,FDP56,8.185,0.046747071,Fruits and Vegetables,49.9692,OUT017,2007,837.5764,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6559,DRL47,19.7,0.03768987744444444,Hard Drinks,125.9362,OUT049,1999,1635.8706,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
6560,NCT17,10.8,0.041865848,Health and Hygiene,189.7214,OUT046,1997,5841.0634,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
6561,FDR12,12.6,0.031713126,Baking Goods,172.5764,OUT017,2007,1030.6584,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
6562,FDD39,16.7,0.07044068,Dairy,216.885,OUT018,2009,6275.165,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6563,FDG04,13.1,0.006087409,Frozen Foods,185.0898,OUT018,2009,1870.898,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6564,FDV19,14.85,0.035456465,Fruits and Vegetables,162.2578,OUT017,2007,3690.5294,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
6565,FDS55,12.792854228644284,0.142107998,Fruits and Vegetables,150.3734,OUT019,1985,296.9468,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6566,FDM50,13.0,0.030064132,Canned,58.022,OUT013,1987,898.83,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6567,DRF13,12.1,0.029781363,Soft Drinks,146.9444,OUT046,1997,1596.5884,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
6568,FDJ48,11.3,0.056387854,Baking Goods,245.4118,OUT013,1987,6669.3186,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6569,FDM20,10.0,0.038653608,Fruits and Vegetables,245.4144,OUT013,1987,7105.4176,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6570,FDP24,20.6,0.083172413,Baking Goods,121.0756,OUT045,2002,1696.4584,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6571,FDC16,11.5,0.020565921,Dairy,86.054,OUT035,2004,1384.864,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6572,NCB42,11.8,0.008609602,Health and Hygiene,114.8492,OUT017,2007,1390.1904,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
6573,FDN01,8.895,0.121180705,Breakfast,177.037,OUT010,1998,176.437,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6574,FDT34,9.3,0.174703862,Snack Foods,104.0964,OUT045,2002,1788.3388,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6575,FDA52,12.792854228644284,0.127800388,Frozen Foods,177.037,OUT027,1985,4587.362,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
6576,NCC18,19.1,0.296713665,Household,171.8422,OUT010,1998,1034.6532,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
6577,NCR41,17.85,0.018125948,Health and Hygiene,94.9094,OUT017,2007,761.6752,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
6578,FDX23,6.445,0.029859711,Baking Goods,94.1436,OUT017,2007,1418.154,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6579,FDP39,12.65,0.116203156,Meat,53.5324,OUT010,1998,415.4592,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6580,NCH07,13.15,0.09264951,Household,157.8604,OUT035,2004,3803.0496,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6581,FDW47,12.792854228644284,0.081197035,Breads,121.7414,OUT019,1985,365.5242,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6582,DRD13,15.0,0.049070183,Soft Drinks,61.9168,OUT035,2004,767.0016,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6583,FDR48,11.65,0.131394793,Baking Goods,151.9024,OUT013,1987,1669.8264,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6584,FDE17,20.1,0.053139413999999996,Frozen Foods,152.2366,OUT010,1998,151.1366,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
6585,FDP60,17.35,0.04199701525,Baking Goods,102.9016,OUT046,1997,1922.8304,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
6586,FDD57,18.1,0.022526293,Fruits and Vegetables,95.0094,OUT017,2007,1713.7692,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6587,FDW13,8.5,0.163838951,Canned,51.3324,OUT010,1998,311.5944,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6588,FDN24,14.1,0.11349714,Baking Goods,56.1956,OUT045,2002,1364.89,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6589,FDJ34,11.8,0.094185483,Snack Foods,126.2704,OUT017,2007,2002.7264,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
6590,FDD46,6.035,0.14113846,Snack Foods,155.0998,OUT013,1987,3691.1952,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6591,FDF46,12.792854228644284,0.164006137,Snack Foods,113.2834,OUT019,1985,575.917,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6592,NCE43,12.5,0.17314115,Household,168.4448,OUT010,1998,170.4448,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
6593,FDN27,20.85,0.039555016,Meat,116.8808,OUT035,2004,820.2656,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6594,FDW52,14.0,0.037580877,Frozen Foods,162.6526,OUT049,1999,4275.7676,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6595,DRH03,17.25,0.035064318,Dairy,92.412,OUT046,1997,1304.968,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
6596,NCM29,11.5,0.017678008,Health and Hygiene,129.2626,OUT045,2002,1705.1138,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
6597,FDR58,6.675,0.041986639,Snack Foods,93.2462,OUT049,1999,1480.7392,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6598,FDY50,5.8,0.130955811,Dairy,90.3172,OUT046,1997,1338.258,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
6599,FDE16,8.895,0.026492726,Frozen Foods,208.4954,OUT017,2007,6251.862,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6600,NCE31,7.67,0.185130961,Household,32.9216,OUT049,1999,588.5672,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6601,FDE53,10.895,0.026934673,Frozen Foods,106.128,OUT045,2002,319.584,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6602,DRK11,8.21,0.010436500125000001,Hard Drinks,148.2392,OUT045,2002,1491.392,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6603,DRH13,8.575,0.023866079,Soft Drinks,107.128,OUT013,1987,958.752,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
6604,FDA11,7.75,0.043414959,Baking Goods,93.1436,OUT018,2009,1418.154,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6605,DRL35,12.792854228644284,0.030554947,Hard Drinks,41.877,OUT027,1985,1125.202,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
6606,DRF36,12.792854228644284,0.023463124,Soft Drinks,190.6846,OUT027,1985,9554.23,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
6607,FDI07,12.35,0.033951827,Meat,197.2426,OUT017,2007,2966.139,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
6608,FDI32,17.7,0.174228338,Fruits and Vegetables,117.1834,OUT013,1987,691.1004,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6609,DRL60,8.52,0.027169589,Soft Drinks,151.0682,OUT018,2009,1829.6184,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
6610,NCY17,18.2,0.1630653,Health and Hygiene,43.3086,OUT035,2004,758.3462,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6611,DRH36,12.792854228644284,0.058444176,Soft Drinks,73.0696,OUT019,1985,223.7088,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
6612,FDX02,16.0,0.057049301,Dairy,225.9404,OUT035,2004,1350.2424,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6613,FDG46,8.63,0.032960823,Snack Foods,115.0518,OUT049,1999,1366.2216,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6614,FDM60,10.8,0.0453860806,Baking Goods,40.7138,OUT017,2007,406.138,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
6615,FDJ22,18.75,0.053025371,Snack Foods,192.5504,OUT018,2009,2109.2544,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6616,FDU59,5.78,0.096306016,Breads,161.9552,OUT013,1987,2111.9176,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6617,FDL38,13.8,0.014762987,Canned,90.7172,OUT045,2002,1338.258,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
6618,FDZ23,17.75,0.067446626,Baking Goods,184.724,OUT013,1987,1677.816,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6619,FDX52,11.5,0.042173667,Frozen Foods,194.682,OUT018,2009,2316.984,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
6620,NCB42,11.8,0.008578539,Health and Hygiene,117.6492,OUT045,2002,1158.492,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
6621,NCU18,15.1,0.056155909,Household,140.5496,OUT017,2007,2681.8424,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
6622,FDI32,12.792854228644284,0.305305397,Fruits and Vegetables,116.6834,OUT019,1985,460.7336,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6623,DRZ11,8.85,0.112571187,Soft Drinks,122.0388,OUT013,1987,1609.9044,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
6624,NCL54,12.6,0.083221904,Household,174.5054,OUT017,2007,2626.581,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
6625,FDS19,13.8,0.064195136,Fruits and Vegetables,75.8012,OUT035,2004,1138.518,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6626,DRB13,6.115,0.007055292,Soft Drinks,188.653,OUT049,1999,3605.307,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
6627,DRI51,17.25,0.070703828,Dairy,170.3764,OUT010,1998,343.5528,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
6628,FDS57,12.792854228644284,0.102941345,Snack Foods,142.047,OUT027,1985,2719.793,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6629,FDT39,6.26,0.009887927,Meat,150.7366,OUT045,2002,2418.1856,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
6630,FDH48,13.5,0.101231721,Baking Goods,86.254,OUT010,1998,173.108,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6631,NCB18,19.6,0.069112952,Household,90.1514,OUT010,1998,442.757,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
6632,FDR25,12.792854228644284,0.138846289,Canned,263.7884,OUT027,1985,1324.942,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
6633,FDV21,11.5,0.171050595,Snack Foods,126.3704,OUT035,2004,3880.2824,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6634,DRH23,14.65,0.1776514755,Hard Drinks,54.9614,OUT049,1999,552.614,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
6635,FDS52,8.89,0.005496816,Frozen Foods,102.8016,OUT018,2009,1012.016,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6636,NCC31,8.02,0.033259081,Household,154.2972,OUT010,1998,1090.5804,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
6637,FDU03,18.7,0.092095924,Meat,183.3292,OUT017,2007,2006.7212,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
6638,FDG50,7.405,0.015295536,Canned,89.7146,OUT049,1999,547.2876,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6639,FDY31,5.98,0.043526599,Fruits and Vegetables,148.4418,OUT013,1987,2354.2688,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6640,FDX39,12.792854228644284,0.049435598,Meat,209.7586,OUT027,1985,5487.5236,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
6641,FDE46,12.792854228644284,0.027610698,Snack Foods,149.5366,OUT019,1985,604.5464,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6642,NCN29,15.2,0.012141036,Health and Hygiene,48.7034,OUT045,2002,680.4476,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
6643,DRF13,12.1,0.029949818,Soft Drinks,146.3444,OUT017,2007,3773.7544,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6644,FDT46,12.792854228644284,0.053939315,Snack Foods,52.1008,OUT019,1985,50.6008,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6645,FDS58,9.285,0.020442515,Snack Foods,161.5578,OUT046,1997,4653.2762,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
6646,FDX52,12.792854228644284,0.073541072,Frozen Foods,192.282,OUT019,1985,386.164,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
6647,FDP27,8.155,0.199935881,Meat,188.453,OUT010,1998,379.506,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6648,FDX44,9.3,0.043033346,Fruits and Vegetables,89.4172,OUT049,1999,1159.8236,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6649,DRO35,13.85,0.034570357,Hard Drinks,117.4492,OUT046,1997,3243.7776,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
6650,FDC59,16.7,0.054739692,Starchy Foods,65.7168,OUT045,2002,1086.5856,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
6651,FDB12,11.15,0.105471384,Baking Goods,105.8648,OUT049,1999,1973.4312,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6652,FDU26,16.7,0.042610897,Dairy,117.2782,OUT035,2004,715.0692,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6653,NCF30,17.0,0.126758324,Household,124.5362,OUT018,2009,1132.5258,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6654,FDX20,7.365,0.042524835,Fruits and Vegetables,228.372,OUT013,1987,4527.44,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6655,FDN02,16.5,0.073813788,Canned,207.2638,OUT035,2004,5383.6588,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6656,DRC27,13.8,0.097251621,Dairy,245.7802,OUT010,1998,245.6802,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
6657,FDZ38,12.792854228644284,0.014008751,Dairy,171.3422,OUT019,1985,862.211,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6658,DRH25,18.7,0.02442574,Soft Drinks,52.9324,OUT010,1998,51.9324,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
6659,FDK21,7.905,0.010012319,Snack Foods,250.4408,OUT046,1997,3004.0896,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
6660,FDT01,13.65,0.184454044,Canned,211.4902,OUT049,1999,4035.4138,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6661,FDZ09,17.6,0.105042025,Snack Foods,163.8868,OUT049,1999,3111.9492,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6662,DRL37,15.5,0.053589594,Soft Drinks,44.177,OUT018,2009,173.108,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
6663,FDN49,17.25,0.125734578,Breakfast,41.748,OUT018,2009,199.74,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
6664,FDC22,6.89,0.136705075,Snack Foods,194.882,OUT045,2002,4440.886,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
6665,FDT33,7.81,0.03412912,Snack Foods,165.1158,OUT018,2009,1838.2738,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
6666,NCB43,20.2,0.100319317,Household,188.6898,OUT018,2009,3367.6164,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6667,DRI25,12.792854228644284,0.033737273,Soft Drinks,56.6614,OUT027,1985,607.8754,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
6668,FDD21,10.3,0.030569229,Fruits and Vegetables,113.1176,OUT046,1997,4695.2216,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
6669,FDS23,4.635,0.14086247,Breads,126.4994,OUT035,2004,1670.4922,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6670,FDS13,6.465,0.208397715,Canned,265.2884,OUT010,1998,264.9884,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6671,DRI03,12.792854228644284,0.039751236,Dairy,176.9028,OUT019,1985,708.4112,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
6672,FDU58,6.61,0.027977669555555553,Snack Foods,186.4898,OUT045,2002,2993.4368,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
6673,FDL09,12.792854228644284,0.127416049,Snack Foods,167.4816,OUT027,1985,1006.6896,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
6674,FDS12,9.1,0.291438755,Baking Goods,126.8362,OUT010,1998,125.8362,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6675,FDP03,5.15,0.06112617,Meat,122.5388,OUT013,1987,371.5164,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6676,FDI21,12.792854228644284,0.056328717,Snack Foods,63.9168,OUT027,1985,1597.92,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
6677,FDW45,18.0,0.03901099,Snack Foods,147.7418,OUT046,1997,4119.9704,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
6678,NCA18,10.1,0.093862362,Household,115.9492,OUT010,1998,231.6984,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
6679,FDN32,12.792854228644284,0.015485016,Fruits and Vegetables,185.6266,OUT027,1985,4979.5182,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6680,FDR15,12.792854228644284,0.033276066,Meat,153.8314,OUT027,1985,3723.1536,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
6681,DRK11,8.21,0.010781158,Hard Drinks,149.9392,OUT049,1999,1938.8096,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
6682,DRG49,7.81,0.067730081,Soft Drinks,242.6486,OUT018,2009,2199.1374,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
6683,FDD29,12.15,0.018410515,Frozen Foods,252.1698,OUT046,1997,2283.0282,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
6684,FDE33,19.35,0.083079826,Fruits and Vegetables,80.3644,OUT010,1998,157.1288,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
6685,FDJ58,15.6,0.176244038,Snack Foods,173.6764,OUT010,1998,515.3292,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
6686,FDM46,7.365,0.160216552,Snack Foods,93.512,OUT049,1999,1677.816,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6687,FDD23,9.5,0.048676324,Starchy Foods,187.7898,OUT035,2004,2057.9878,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6688,DRM35,12.792854228644284,0.070103425,Hard Drinks,179.4344,OUT027,1985,5888.3352,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
6689,DRC25,5.73,0.045556681,Soft Drinks,85.3882,OUT018,2009,1288.323,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
6690,FDL36,15.1,0.076193763,Baking Goods,89.783,OUT049,1999,2247.075,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6691,FDD41,6.765,0.087187488,Frozen Foods,105.5306,OUT013,1987,1567.959,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6692,FDV19,14.85,0.035311852,Fruits and Vegetables,160.9578,OUT049,1999,4813.734,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6693,FDR44,6.11,0.103080901,Fruits and Vegetables,131.2968,OUT049,1999,1957.452,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6694,FDX50,20.1,0.075049323,Dairy,110.4228,OUT017,2007,1105.228,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6695,DRC25,5.73,0.045463871,Soft Drinks,85.2882,OUT045,2002,2061.3168,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6696,FDA15,12.792854228644284,0.015944801,Dairy,249.5092,OUT027,1985,6474.2392,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6697,FDX22,6.785,0.022974812,Snack Foods,208.7928,OUT046,1997,5890.9984,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
6698,FDJ50,8.645,0.021629781,Canned,51.9982,OUT045,2002,999.3658,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6699,FDT13,12.792854228644284,0.032516546,Canned,188.8214,OUT019,1985,753.6856,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6700,FDN12,15.6,0.081036436,Baking Goods,112.3544,OUT013,1987,2572.6512,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6701,FDD58,7.76,0.059472609,Snack Foods,98.77,OUT045,2002,1298.31,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6702,FDM04,9.195,0.047081398,Frozen Foods,51.1666,OUT013,1987,1179.1318,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6703,FDA23,9.8,0.047260402,Baking Goods,102.8016,OUT049,1999,1922.8304,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6704,FDW28,18.25,0.148673586,Frozen Foods,197.2452,OUT010,1998,195.7452,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6705,FDA45,21.25,0.156012631,Snack Foods,177.337,OUT018,2009,2822.992,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6706,NCO26,7.235,0.077011493,Household,117.3492,OUT045,2002,1506.0396,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
6707,FDV26,20.25,0.07614605,Dairy,197.0794,OUT035,2004,4681.9056,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6708,FDC50,12.792854228644284,0.135836915,Canned,93.8094,OUT027,1985,3237.1196,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6709,NCV05,12.792854228644284,0.030062224,Health and Hygiene,154.3656,OUT027,1985,2471.4496,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
6710,FDW48,18.0,0.008575615,Baking Goods,80.2618,OUT018,2009,644.4944,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6711,FDS55,7.02,0.081096635,Fruits and Vegetables,148.4734,OUT013,1987,3563.3616,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6712,FDX32,15.1,0.100060762,Fruits and Vegetables,144.0786,OUT045,2002,2600.6148,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
6713,FDC53,8.68,0.008834023,Frozen Foods,100.0384,OUT035,2004,2266.3832,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6714,FDG35,21.2,0.007069662,Starchy Foods,175.7738,OUT018,2009,1911.5118,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
6715,NCC30,16.6,0.046161923,Household,176.6344,OUT010,1998,356.8688,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
6716,NCZ17,12.15,0.079592733,Health and Hygiene,37.3506,OUT045,2002,645.1602,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
6717,FDZ56,16.25,0.025776994,Fruits and Vegetables,169.9474,OUT049,1999,2863.6058,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6718,NCS05,11.5,0.020960615,Health and Hygiene,133.2942,OUT013,1987,2649.884,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
6719,DRC25,12.792854228644284,0.047354412,Soft Drinks,87.3882,OUT027,1985,1374.2112,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
6720,FDW59,13.15,0.020715913,Breads,83.5566,OUT046,1997,1268.349,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
6721,FDB36,5.465,0.048801674,Baking Goods,132.1626,OUT017,2007,1573.9512,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
6722,FDT37,14.15,0.0332600742,Canned,253.7014,OUT045,2002,5865.0322,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6723,FDG47,12.8,0.069605676,Starchy Foods,261.9252,OUT035,2004,4984.1788,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6724,FDM45,8.655,0.088373591,Snack Foods,119.3756,OUT045,2002,1454.1072,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
6725,FDQ40,12.792854228644284,0.035853059,Frozen Foods,176.8712,OUT027,1985,3691.1952,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
6726,FDF34,9.3,0.01404119,Snack Foods,199.1084,OUT049,1999,396.8168,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6727,FDP24,20.6,0.083473583,Baking Goods,120.8756,OUT017,2007,1211.756,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6728,FDT55,12.792854228644284,0.076434542,Fruits and Vegetables,155.8946,OUT019,1985,473.3838,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
6729,FDH60,19.7,0.08073703,Baking Goods,197.011,OUT046,1997,3338.987,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
6730,FDF57,14.5,0.05724890688888889,Fruits and Vegetables,169.6448,OUT035,2004,2045.3376,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
